[rosmaster.main][INFO] 2024-07-27 16:10:56,002: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-07-27 16:10:56,002: Starting ROS Master Node
[rosmaster.master][INFO] 2024-07-27 16:48:21,618: +PARAM [/rgbd_camera/ir/image_raw/compressed/jpeg_optimize] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,619: +PARAM [/rgbd_camera/rgb/image_raw/compressed/jpeg_restart_interval] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,619: +PARAM [/rgbd_camera/ir/image_raw/compressed/jpeg_restart_interval] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,619: +PARAM [/rgbd_camera/rgb/image_raw/compressed/png_level] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,619: +PARAM [/rgbd_camera/ir/image_raw/compressed/png_level] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,623: +PUB [/rgbd_camera/rgb/image_raw] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,624: +PUB [/rgbd_camera/ir/image_raw] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,629: +PUB [/rgbd_camera/ir/image_raw/theora] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,630: +PUB [/rgbd_camera/rgb/image_raw/theora] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,630: +SERVICE [/rgbd_camera/ir/image_raw/theora/set_parameters] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,630: +SERVICE [/rgbd_camera/rgb/image_raw/theora/set_parameters] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,630: +PUB [/rgbd_camera/ir/image_raw/theora/parameter_descriptions] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,631: +PUB [/rgbd_camera/rgb/image_raw/theora/parameter_descriptions] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,631: +PUB [/rgbd_camera/ir/image_raw/theora/parameter_updates] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,631: +PUB [/rgbd_camera/rgb/image_raw/theora/parameter_updates] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,633: +PARAM [/rgbd_camera/ir/image_raw/theora/optimize_for] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,634: +PARAM [/rgbd_camera/ir/image_raw/theora/target_bitrate] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,634: +PARAM [/rgbd_camera/rgb/image_raw/theora/optimize_for] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,634: +PARAM [/rgbd_camera/rgb/image_raw/theora/target_bitrate] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,634: +PARAM [/rgbd_camera/ir/image_raw/theora/quality] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,635: +PARAM [/rgbd_camera/rgb/image_raw/theora/quality] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,635: +PARAM [/rgbd_camera/ir/image_raw/theora/keyframe_frequency] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,635: +PARAM [/rgbd_camera/rgb/image_raw/theora/keyframe_frequency] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,635: +PARAM [/rgbd_camera/ir/image_raw/theora/optimize_for] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,636: +PARAM [/rgbd_camera/rgb/image_raw/theora/optimize_for] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,636: +PARAM [/rgbd_camera/ir/image_raw/theora/target_bitrate] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,636: +PARAM [/rgbd_camera/rgb/image_raw/theora/target_bitrate] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,636: +PARAM [/rgbd_camera/ir/image_raw/theora/quality] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,637: +PARAM [/rgbd_camera/rgb/image_raw/theora/quality] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,637: +PARAM [/rgbd_camera/ir/image_raw/theora/keyframe_frequency] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,637: +PARAM [/rgbd_camera/rgb/image_raw/theora/keyframe_frequency] by /gazebo
[rosmaster.master][INFO] 2024-07-27 16:48:21,637: +PUB [/rgbd_camera/ir/camera_info] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,638: +PUB [/rgbd_camera/rgb/camera_info] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,638: +PUB [/rgbd_camera/depth/points] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,638: +PUB [/rgbd_camera/rgb/points] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,638: +PUB [/rgbd_camera/depth/image_raw] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,639: +PUB [/rgbd_camera/depth/camera_info] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,729: +SERVICE [/seven_dof_arm/controller_manager/list_controllers] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,730: +SERVICE [/seven_dof_arm/controller_manager/list_controller_types] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,731: +SERVICE [/seven_dof_arm/controller_manager/load_controller] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,731: +SERVICE [/seven_dof_arm/controller_manager/unload_controller] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,732: +SERVICE [/seven_dof_arm/controller_manager/switch_controller] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:48:21,732: +SERVICE [/seven_dof_arm/controller_manager/reload_controller_libraries] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,103: -SUB [/gazebo/set_link_state] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,104: -SUB [/gazebo/set_model_state] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,105: -PUB [/clock] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,107: -PUB [/gazebo/link_states] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,107: -PUB [/gazebo/model_states] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,108: -PUB [/gazebo/performance_metrics] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,108: -SERVICE [/gazebo/spawn_sdf_model] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,108: -SERVICE [/gazebo/spawn_urdf_model] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,109: -SERVICE [/gazebo/delete_model] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,109: -SERVICE [/gazebo/delete_light] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,109: -SERVICE [/gazebo/get_model_properties] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,109: -SERVICE [/gazebo/get_model_state] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,109: -SERVICE [/gazebo/get_world_properties] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,109: -SERVICE [/gazebo/get_joint_properties] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,110: -SERVICE [/gazebo/get_link_properties] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,110: -SERVICE [/gazebo/get_link_state] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,110: -SERVICE [/gazebo/get_light_properties] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,110: -SERVICE [/gazebo/set_light_properties] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,110: -SERVICE [/gazebo/get_physics_properties] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,110: -SERVICE [/gazebo/set_link_properties] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,111: -SERVICE [/gazebo/set_physics_properties] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,111: -SERVICE [/gazebo/set_model_state] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,111: -SERVICE [/gazebo/set_model_configuration] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,111: -SERVICE [/gazebo/set_joint_properties] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,111: -SERVICE [/gazebo/set_link_state] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,111: -SERVICE [/gazebo/pause_physics] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,111: -SERVICE [/gazebo/unpause_physics] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,112: -SERVICE [/gazebo/apply_body_wrench] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,112: -SERVICE [/gazebo/apply_joint_effort] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,112: -SERVICE [/gazebo/clear_joint_forces] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,112: -SERVICE [/gazebo/clear_body_wrenches] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,112: -SERVICE [/gazebo/reset_simulation] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,112: -SERVICE [/gazebo/reset_world] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,113: -PUB [/gazebo/parameter_descriptions] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,113: -PUB [/gazebo/parameter_updates] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,114: -SERVICE [/gazebo/set_parameters] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,115: -SERVICE [/seven_dof_arm/controller_manager/reload_controller_libraries] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,115: -SERVICE [/seven_dof_arm/controller_manager/switch_controller] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,116: -SERVICE [/seven_dof_arm/controller_manager/unload_controller] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,116: -SERVICE [/seven_dof_arm/controller_manager/load_controller] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,116: -SERVICE [/seven_dof_arm/controller_manager/list_controller_types] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,116: -SERVICE [/seven_dof_arm/controller_manager/list_controllers] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,118: -PUB [/rgbd_camera/depth/points] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,118: -PUB [/rgbd_camera/ir/camera_info] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,118: -SERVICE [/rgbd_camera/set_camera_info] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,118: -PUB [/rgbd_camera/ir/image_raw/compressedDepth] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,119: -PUB [/rgbd_camera/ir/image_raw/compressed] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,119: -PUB [/rgbd_camera/ir/image_raw] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,119: -PUB [/rgbd_camera/ir/image_raw/theora] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,119: -PUB [/rgbd_camera/ir/image_raw/compressedDepth/parameter_descriptions] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,119: -PUB [/rgbd_camera/ir/image_raw/compressedDepth/parameter_updates] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,120: -SERVICE [/rgbd_camera/ir/image_raw/compressedDepth/set_parameters] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,120: -PUB [/rgbd_camera/ir/image_raw/compressed/parameter_descriptions] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,120: -PUB [/rgbd_camera/ir/image_raw/compressed/parameter_updates] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,120: -SERVICE [/rgbd_camera/ir/image_raw/compressed/set_parameters] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,120: -PUB [/rgbd_camera/ir/image_raw/theora/parameter_descriptions] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,120: -PUB [/rgbd_camera/ir/image_raw/theora/parameter_updates] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,121: -SERVICE [/rgbd_camera/ir/image_raw/theora/set_parameters] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,122: -PUB [/rgbd_camera/depth/camera_info] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,122: -PUB [/rgbd_camera/depth/image_raw] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,122: -PUB [/rgbd_camera/rgb/points] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,122: -PUB [/rgbd_camera/rgb/camera_info] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,123: -PUB [/rgbd_camera/rgb/image_raw/compressedDepth] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,123: -PUB [/rgbd_camera/rgb/image_raw/compressed] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,123: -PUB [/rgbd_camera/rgb/image_raw] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,123: -PUB [/rgbd_camera/rgb/image_raw/theora] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,123: -PUB [/rgbd_camera/rgb/image_raw/compressedDepth/parameter_descriptions] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,123: -PUB [/rgbd_camera/rgb/image_raw/compressedDepth/parameter_updates] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,124: -SERVICE [/rgbd_camera/rgb/image_raw/compressedDepth/set_parameters] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,124: -PUB [/rgbd_camera/rgb/image_raw/compressed/parameter_descriptions] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,124: -PUB [/rgbd_camera/rgb/image_raw/compressed/parameter_updates] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,124: -SERVICE [/rgbd_camera/rgb/image_raw/compressed/set_parameters] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,124: -PUB [/rgbd_camera/rgb/image_raw/theora/parameter_descriptions] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,124: -PUB [/rgbd_camera/rgb/image_raw/theora/parameter_updates] /gazebo http://rafzarf:37015/
[rosmaster.master][INFO] 2024-07-27 16:51:32,125: -SERVICE [/rgbd_camera/rgb/image_raw/theora/set_parameters] /gazebo rosrpc://rafzarf:35805
[rosmaster.master][INFO] 2024-07-27 16:51:32,129: publisherUpdate[/clock] -> http://rafzarf:37015/ []
[rosmaster.master][INFO] 2024-07-27 16:51:32,130: publisherUpdate[/clock] -> http://rafzarf:37015/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-07-27 16:51:32,130: publisherUpdate[/clock] -> http://rafzarf:37893/ []
[rosmaster.master][INFO] 2024-07-27 16:51:32,131: publisherUpdate[/clock] -> http://rafzarf:37893/ []: sec=0.00, result=[1, '', 0]
